,ensg_id,display_name,atlas_name,function_name,UniprotID
1736,ENSG00000167740,CYB5D2,Secreted to blood,Other,Q8WUJ1
1737,ENSG00000167748,KLK1,Secreted to digestive system,Enzyme,P06870
1738,ENSG00000167749,KLK4,Secreted in male reproductive system,Enzyme,Q9Y5K2
1739,ENSG00000167751,KLK2,Secreted in male reproductive system,Enzyme,P20151
1740,ENSG00000167754,KLK5,Secreted in other tissues,Enzyme,Q9Y337
1741,ENSG00000167755,KLK6,Secreted in other tissues,Enzyme,Q92876
1742,ENSG00000167757,KLK11,Secreted in other tissues,Enzyme,Q9UBX7
1743,ENSG00000167759,KLK13,Secreted in other tissues,Enzyme,Q9UKR3
1744,ENSG00000167772,ANGPTL4,Secreted to blood,Developmental protein,Q9BY76
1745,ENSG00000167779,IGFBP6,Secreted to blood,Other,P24592
1746,ENSG00000167800,TBX10,Intracellular and membrane,Transcription,O75333
1747,ENSG00000167851,CD300A,Intracellular and membrane,Receptor,Q9UGN4
1748,ENSG00000167925,GHDC,Intracellular and membrane,No annotated function,Q8N2G8
1749,ENSG00000167941,SOST,Secreted to extracellular matrix,Other,Q9BQB4
1750,ENSG00000167964,RAB26,Intracellular and membrane,Transport,Q9ULW5
1751,ENSG00000167968,DNASE1L2,Secreted in other tissues,Enzyme,Q92874
1752,ENSG00000167992,VWCE,Secreted - unknown location,No annotated function,Q96DN2
1753,ENSG00000168056,LTBP3,Secreted to blood,Other,Q9NS15
1754,ENSG00000168071,CCDC88B,Intracellular and membrane,Other,A6NC98
1755,ENSG00000168081,PNOC,Secreted to blood,Neuropeptide,Q13519
1756,ENSG00000168090,COPS6,Intracellular and membrane,Other,Q7L5N1
1757,ENSG00000168140,VASN,Secreted - unknown location,No annotated function,Q6EMK4
1758,ENSG00000168438,CDC40,Intracellular and membrane,Other,O60508
1759,ENSG00000168477,TNXB,Secreted to extracellular matrix,Cell adhesion,P22105
1760,ENSG00000168481,LGI3,Secreted in brain,Other,Q8N145
1761,ENSG00000168484,SFTPC,Secreted in other tissues,Other,P11686
1762,ENSG00000168487,BMP1,Secreted to extracellular matrix,Cytokine,P13497
1763,ENSG00000168515,SCGB1D1,Secreted in other tissues,No annotated function,O95968
1764,ENSG00000168530,MYL1,Intracellular and membrane,Other,P05976
1765,ENSG00000168542,COL3A1,Secreted to extracellular matrix,No annotated function,P02461
1766,ENSG00000168546,GFRA2,Intracellular and membrane,Receptor,O00451
1767,ENSG00000168615,ADAM9,Secreted - unknown location,Enzyme,Q13443
1768,ENSG00000168619,ADAM18,Intracellular and membrane,Developmental protein,Q9Y3Q7
1769,ENSG00000168621,GDNF,Secreted in other tissues,Growth factor,P39905
1770,ENSG00000168634,WFDC13,Secreted in male reproductive system,Enzyme inhibitor,Q8IUB5
1771,ENSG00000168685,IL7R,Intracellular and membrane,Receptor,P16871
1772,ENSG00000168703,WFDC12,Secreted in other tissues,Enzyme inhibitor,Q8WWY7
1773,ENSG00000168743,NPNT,Secreted to extracellular matrix,Developmental protein,Q6UXI9
1774,ENSG00000168792,ABHD15,Secreted to blood,Enzyme,Q6UXT9
1775,ENSG00000168807,SNTB2,Intracellular and membrane,Other,Q13425
1776,ENSG00000168811,IL12A,Secreted to blood,Interleukin,P29459
1777,ENSG00000168843,FSTL5,Secreted in brain,No annotated function,Q8N475
1778,ENSG00000168878,SFTPB,Secreted in other tissues,Other,P07988
1779,ENSG00000168913,ENHO,Secreted in brain,No annotated function,Q6UWT2
1780,ENSG00000168925,CTRB1,Secreted to digestive system,Enzyme,P17538
1781,ENSG00000168928,CTRB2,Secreted to digestive system,Enzyme,Q6GPI1
1782,ENSG00000168938,PPIC,Intracellular and membrane,Enzyme,P45877
1783,ENSG00000168959,GRM5,Intracellular and membrane,Receptor,P41594
1784,ENSG00000168961,LGALS9,Secreted to blood,Immunity,O00182
1785,ENSG00000168995,SIGLEC7,Intracellular and membrane,Cell adhesion,Q9Y286
1786,ENSG00000169031,COL4A3,Secreted to extracellular matrix,Cell adhesion,Q01955
1787,ENSG00000169035,KLK7,Secreted in other tissues,Enzyme,P49862
1788,ENSG00000169084,DHRSX,Secreted to blood,Enzyme,Q8N5I4
1789,ENSG00000169174,PCSK9,Secreted to blood,Enzyme,Q8NBP7
1790,ENSG00000169193,CCDC126,Secreted to blood,No annotated function,Q96EE4
1791,ENSG00000169194,IL13,Secreted to blood,Interleukin,P35225
1792,ENSG00000169218,RSPO1,Secreted in female reproductive system,Other,Q2MKA7
1793,ENSG00000169231,THBS3,Secreted to extracellular matrix,Cell adhesion,P49746
1794,ENSG00000169242,EFNA1,Secreted to blood,Developmental protein,P20827
1795,ENSG00000169245,CXCL10,Secreted to blood,Chemokine,P02778
1796,ENSG00000169248,CXCL11,Secreted to blood,Chemokine,O14625
1797,ENSG00000169291,SHE,Secreted - unknown location,No annotated function,Q5VZ18
1798,ENSG00000169314,C22orf15,Secreted in female reproductive system,No annotated function,Q8WYQ4
1799,ENSG00000169340,PDILT,Intracellular and membrane,Developmental protein,Q8N807
1800,ENSG00000169344,UMOD,Secreted in other tissues,No annotated function,P07911
1801,ENSG00000169347,GP2,Secreted to digestive system,No annotated function,P55259
1802,ENSG00000169385,RNASE2,Secreted to blood,Enzyme,P10153
1803,ENSG00000169393,ELSPBP1,Secreted in male reproductive system,Other,Q96BH3
1804,ENSG00000169397,RNASE3,Secreted to blood,Enzyme,P12724
1805,ENSG00000169413,RNASE6,Secreted to blood,Enzyme,Q93091
1806,ENSG00000169429,CXCL8,Secreted to blood,Chemokine,P10145
1807,ENSG00000169436,COL22A1,Secreted to extracellular matrix,No annotated function,Q8NFW1
1808,ENSG00000169495,HTRA4,Secreted in female reproductive system,Enzyme,P83105
1809,ENSG00000169550,MUC15,Intracellular and membrane,No annotated function,Q8N387
1810,ENSG00000169551,CT55,Secreted in male reproductive system,No annotated function,Q8WUE5
1811,ENSG00000169575,VPREB1,Intracellular and membrane,No annotated function,P12018
1812,ENSG00000169604,ANTXR1,Intracellular and membrane,Receptor,Q9H6X2
1813,ENSG00000169605,GKN1,Secreted to digestive system,Other,Q9NS71
1814,ENSG00000169752,NRG4,Secreted to digestive system,Growth factor,Q8WWG1
1815,ENSG00000169760,NLGN1,Intracellular and membrane,NULL,Q8N2Q7
1816,ENSG00000169814,BTD,Secreted to blood,Enzyme,P43251
1817,ENSG00000169876,MUC17,Intracellular and membrane,No annotated function,Q685J3
1818,ENSG00000169884,WNT10B,Secreted to extracellular matrix,Developmental protein,O00744
1819,ENSG00000169891,REPS2,Intracellular and membrane,No annotated function,Q8NFH8
1820,ENSG00000169894,MUC3A,Intracellular and membrane,No annotated function,Q02505
1821,ENSG00000169895,SYAP1,Intracellular and membrane,Other,Q96A49
1822,ENSG00000169902,TPST1,Intracellular and membrane,Enzyme,O60507
1823,ENSG00000169919,GUSB,Intracellular and membrane,Enzyme,P08236
1824,ENSG00000170017,ALCAM,Secreted to blood,Immunity,Q13740
1825,ENSG00000170044,ZPLD1,Intracellular and membrane,No annotated function,Q8TCW7
1826,ENSG00000170054,SERPINA9,Secreted to blood,Enzyme inhibitor,Q86WD7
1827,ENSG00000170099,SERPINA6,Secreted to blood,Transport,P08185
1828,ENSG00000170153,RNF150,Intracellular and membrane,No annotated function,Q9ULK6
1829,ENSG00000170231,FABP6,Intracellular and membrane,Transport,P51161
1830,ENSG00000170248,PDCD6IP,Intracellular and membrane,Transport,Q8WUM4
1831,ENSG00000170266,GLB1,Intracellular and membrane,Enzyme,P16278
1832,ENSG00000170275,CRTAP,Secreted to blood,No annotated function,O75718
1833,ENSG00000170367,CST5,Secreted to digestive system,Enzyme inhibitor,P28325
1834,ENSG00000170369,CST2,Secreted to digestive system,Enzyme inhibitor,P09228
1835,ENSG00000170373,CST1,Secreted to digestive system,Enzyme inhibitor,P01037
1836,ENSG00000170381,SEMA3E,Secreted in other tissues,Developmental protein,O15041
1837,ENSG00000170419,VSTM2A,Secreted in other tissues,Other,Q8TAG5
1838,ENSG00000170458,CD14,Secreted to blood,Immunity,P08571
1839,ENSG00000170476,MZB1,Secreted to blood,Other,Q8WU39
1840,ENSG00000170498,KISS1,Secreted in female reproductive system,No annotated function,Q15726
1841,ENSG00000170502,NUDT9,Intracellular and membrane,Enzyme,Q9BW91
1842,ENSG00000170634,ACYP2,Intracellular and membrane,Enzyme,P14621
1843,ENSG00000170801,HTRA3,Secreted in other tissues,Enzyme,P83110
1844,ENSG00000170820,FSHR,Intracellular and membrane,Receptor,P23945
1845,ENSG00000170835,CEL,Secreted to digestive system,No annotated function,P19835
1846,ENSG00000170848,PSG6,Secreted in female reproductive system,No annotated function,Q00889
1847,ENSG00000170890,PLA2G1B,Secreted to digestive system,Enzyme,P04054
1848,ENSG00000170891,CYTL1,Secreted in other tissues,No annotated function,Q9NRR1
1849,ENSG00000170893,TRH,Secreted in other tissues,Hormone,P20396
1850,ENSG00000170909,OSCAR,Intracellular and membrane,Receptor,Q8IYS5
1851,ENSG00000170927,PKHD1,Intracellular and membrane,NULL,P08F94
1852,ENSG00000170962,PDGFD,Secreted to blood,Growth factor,Q9GZP0
1853,ENSG00000170965,PLAC1,Secreted in female reproductive system,Developmental protein,Q9HBJ0
1854,ENSG00000171053,PATE1,Secreted in male reproductive system,No annotated function,Q8WXA2
1855,ENSG00000171102,OBP2B,Secreted in other tissues,Transport,Q9NPH6
1856,ENSG00000171119,NRTN,Secreted to blood,Growth factor,Q99748
1857,ENSG00000171136,RLN3,Secreted to blood,Hormone,Q8WXF3
1858,ENSG00000171195,MUC7,Secreted to digestive system,No annotated function,Q8TAX7
1859,ENSG00000171199,OPRPN,Secreted in other tissues,Enzyme inhibitor,Q99935
1860,ENSG00000171201,SMR3B,Secreted to digestive system,No annotated function,P02814
1861,ENSG00000171209,CSN3,Secreted in female reproductive system,Other,Q9UNS2
1862,ENSG00000171236,LRG1,Secreted to blood,No annotated function,P02750
1863,ENSG00000171243,SOSTDC1,Secreted to extracellular matrix,Other,Q6X4U4
1864,ENSG00000171246,NPTX1,Secreted in brain,No annotated function,Q15818
1865,ENSG00000171310,CHST11,Intracellular and membrane,Enzyme,Q9NPF2
1866,ENSG00000171388,APLN,Secreted in other tissues,Hormone,Q9ULZ1
1867,ENSG00000171478,SPACA5B,Secreted in male reproductive system,Enzyme,Q96QH8
1868,ENSG00000171487,NLRP5,Intracellular and membrane,No annotated function,P59047
1869,ENSG00000171489,SPACA5,Secreted in male reproductive system,Enzyme,Q96QH8
1870,ENSG00000171502,COL24A1,Secreted to extracellular matrix,No annotated function,Q17RW2
1871,ENSG00000171557,FGG,Secreted to blood,Blood coagulation,P02679
1872,ENSG00000171560,FGA,Secreted to blood,Blood coagulation,P02671
1873,ENSG00000171564,FGB,Secreted to blood,Blood coagulation,P02675
1874,ENSG00000171587,DSCAM,Intracellular and membrane,Cell adhesion,O60469
1875,ENSG00000171711,DEFB4A,Secreted in other tissues,Defense,O15263
1876,ENSG00000171798,KNDC1,Intracellular and membrane,Other,Q76NI1
1877,ENSG00000171812,COL8A2,Secreted to extracellular matrix,Cell adhesion,P25067
1878,ENSG00000171819,ANGPTL7,Secreted in other tissues,No annotated function,O43827
1879,ENSG00000171827,ZNF570,Intracellular and membrane,Transcription,Q96NI8
1880,ENSG00000171855,IFNB1,Secreted to blood,Interferon,P01574
1881,ENSG00000171862,PTEN,Intracellular and membrane,Enzyme,P60484
1882,ENSG00000171865,RNASEH1,Intracellular and membrane,Enzyme,O60930
1883,ENSG00000171903,CYP4F11,Intracellular and membrane,Enzyme,Q9HBI6
1884,ENSG00000171951,SCG2,Secreted to blood,No annotated function,P13521
1885,ENSG00000172016,REG3A,Secreted to digestive system,Acute phase,Q06141
1886,ENSG00000172023,REG1B,Secreted to digestive system,No annotated function,P48304
1887,ENSG00000172037,LAMB2,Secreted to extracellular matrix,Cell adhesion,P55268
1888,ENSG00000172116,CD8B,Intracellular and membrane,Immunity,P10966
1889,ENSG00000172156,CCL11,Secreted to blood,Chemokine,P51671
1890,ENSG00000172164,SNTB1,Intracellular and membrane,Other,Q13884
1891,ENSG00000172179,PRL,Secreted to blood,Hormone,P01236
1892,ENSG00000172232,AZU1,Secreted to blood,Defense,P20160
1893,ENSG00000172236,TPSAB1,Secreted to blood,Enzyme,Q15661
1894,ENSG00000172247,C1QTNF4,Secreted in brain,Cytokine,Q9BXJ3
1895,ENSG00000172349,IL16,Secreted to blood,Interleukin,Q14005
1896,ENSG00000172382,PRSS27,Secreted to digestive system,Enzyme,Q9BQR3
1897,ENSG00000172410,INSL5,Secreted to blood,Hormone,Q9Y5Q6
1898,ENSG00000172458,IL17D,Secreted to blood,Interleukin,Q8TAD2
1899,ENSG00000172508,CARNS1,Intracellular and membrane,Enzyme,A5YM72
1900,ENSG00000172543,CTSW,Intracellular and membrane,Enzyme,P56202
1901,ENSG00000172551,MUCL1,Secreted in other tissues,No annotated function,Q96DR8
1902,ENSG00000172594,SMPDL3A,Secreted to blood,Enzyme,Q92484
1903,ENSG00000172638,EFEMP2,Secreted to extracellular matrix,No annotated function,O95967
1904,ENSG00000172724,CCL19,Secreted to blood,Chemokine,Q99731
1905,ENSG00000172728,FUT10,Intracellular and membrane,Enzyme,Q6P4F1
1906,ENSG00000172752,COL6A5,Secreted in other tissues,No annotated function,A8TX70
1907,ENSG00000172824,CES4A,Secreted - unknown location,Enzyme,Q5XG92
1908,ENSG00000172828,CES3,Intracellular and membrane,Enzyme,Q6UWW8
1909,ENSG00000172831,CES2,Intracellular and membrane,NULL,c("O00748", "P23141")
1910,ENSG00000172889,EGFL7,Secreted to extracellular matrix,Developmental protein,Q9UHF1
1911,ENSG00000172901,LVRN,Intracellular and membrane,Enzyme,Q6Q4G3
1912,ENSG00000172987,HPSE2,Secreted to extracellular matrix,No annotated function,Q8WWQ2
1913,ENSG00000173083,HPSE,Secreted to extracellular matrix,Cell adhesion,Q9Y251
1914,ENSG00000173157,ADAMTS20,Secreted to extracellular matrix,Enzyme,P59510
1915,ENSG00000173200,PARP15,Intracellular and membrane,Transcription,Q460N3
1916,ENSG00000173214,MFSD4B,Intracellular and membrane,NULL,Q5TF39
1917,ENSG00000173239,LIPM,Secreted in other tissues,Enzyme,Q5VYY2
1918,ENSG00000173269,MMRN2,Secreted to extracellular matrix,Developmental protein,Q9H8L6
1919,ENSG00000173275,ZNF449,Intracellular and membrane,Transcription,Q6P9G9
1920,ENSG00000173335,CST9,Secreted in female reproductive system,Enzyme inhibitor,Q5W186
1921,ENSG00000173369,C1QB,Secreted to blood,Complement pathway,P02746
1922,ENSG00000173372,C1QA,Secreted to blood,Complement pathway,P02745
1923,ENSG00000173376,NDNF,Secreted in other tissues,Other,Q8TB73
1924,ENSG00000173391,OLR1,Intracellular and membrane,Receptor,P78380
1925,ENSG00000173401,GLIPR1L1,Secreted in male reproductive system,Other,Q6UWM5
1926,ENSG00000173402,DAG1,Intracellular and membrane,Receptor,Q14118
1927,ENSG00000173431,RNASE8,Secreted to digestive system,Enzyme,Q8TDE3
1928,ENSG00000173432,SAA1,Secreted to blood,Acute phase,P0DJI8
1929,ENSG00000173452,TMEM196,Intracellular and membrane,No annotated function,Q5HYL7
1930,ENSG00000173464,RNASE11,Secreted in male reproductive system,Enzyme,Q8TAA1
1931,ENSG00000173467,AGR3,Intracellular and membrane,No annotated function,Q8TD06
1932,ENSG00000173486,FKBP2,Intracellular and membrane,Enzyme,P26885
1933,ENSG00000173511,VEGFB,Secreted to blood,Growth factor,P49765
1934,ENSG00000173531,MST1,Secreted to blood,No annotated function,c("P26927", "Q13043")
1935,ENSG00000173702,MUC13,Secreted to digestive system,No annotated function,Q9H3R2
1936,ENSG00000173706,HEG1,Intracellular and membrane,Developmental protein,Q9ULI3
1937,ENSG00000173714,WFIKKN2,Secreted in other tissues,Enzyme inhibitor,Q8TEU8
1938,ENSG00000173918,C1QTNF1,Secreted to blood,Complement pathway,Q9BXJ1
1939,ENSG00000173928,SWSAP1,Intracellular and membrane,Other,Q6NVH7
1940,ENSG00000174080,CTSF,Intracellular and membrane,Enzyme,Q9UBX1
1941,ENSG00000174099,MSRB3,Intracellular and membrane,Enzyme,Q8IXL7
1942,ENSG00000174197,MGA,Intracellular and membrane,Transcription,O43451
1943,ENSG00000174348,PODN,Secreted to extracellular matrix,No annotated function,Q7Z5L7
1944,ENSG00000174370,C11orf45,Secreted - unknown location,No annotated function,Q8TAV5
1945,ENSG00000174453,VWC2L,Secreted - unknown location,Developmental protein,B2RUY7
1946,ENSG00000174473,GALNTL6,Intracellular and membrane,Enzyme,Q49A17
1947,ENSG00000174521,TTC9B,Secreted in brain,No annotated function,Q8N6N2
1948,ENSG00000174562,KLK15,Secreted to blood,Enzyme,Q9H2R5
1949,ENSG00000174684,B4GAT1,Intracellular and membrane,Enzyme,O43505
1950,ENSG00000174697,LEP,Secreted to blood,No annotated function,P41159
1951,ENSG00000174721,FGFBP3,Secreted in brain,Other,Q8TAT2
1952,ENSG00000174792,ODAPH,Secreted in other tissues,No annotated function,Q17RF5
1953,ENSG00000174808,BTC,Secreted to blood,Growth factor,P35070
1954,ENSG00000174876,AMY1B,Secreted to digestive system,Enzyme,P0DTE7
1955,ENSG00000174917,MICOS13,Intracellular and membrane,No annotated function,Q5XKP0
1956,ENSG00000174928,C3orf33,Secreted in other tissues,No annotated function,Q6P1S2
1957,ENSG00000174992,ZG16,Secreted to digestive system,Transport,O60844
1958,ENSG00000175110,MRPS22,Intracellular and membrane,Other,P82650
1959,ENSG00000175121,WFDC5,Secreted in other tissues,Enzyme inhibitor,Q8TCV5
1960,ENSG00000175164,ABO,Secreted to blood,No annotated function,P16442
1961,ENSG00000175189,INHBC,Secreted to blood,Hormone,P55103
1962,ENSG00000175206,NPPA,Secreted to blood,Hormone,P01160
1963,ENSG00000175229,GAL3ST3,Intracellular and membrane,Enzyme,Q96A11
1964,ENSG00000175264,CHST1,Intracellular and membrane,Enzyme,O43916
1965,ENSG00000175267,VWA3A,Secreted - unknown location,No annotated function,A6NCI4
1966,ENSG00000175315,CST6,Secreted in other tissues,Enzyme inhibitor,c("P04080", "Q15828")
1967,ENSG00000175336,APOF,Secreted to blood,Apolipoprotein,Q13790
1968,ENSG00000175356,SCUBE2,Secreted to blood,Developmental protein,Q9NQ36
1969,ENSG00000175426,PCSK1,Secreted in other tissues,Enzyme,P29120
1970,ENSG00000175445,LPL,Secreted to blood,Enzyme,P06858
1971,ENSG00000175505,CLCF1,Secreted to blood,Cytokine,Q9UBD9
1972,ENSG00000175535,PNLIP,Secreted to digestive system,Enzyme,P16233
1973,ENSG00000175793,SFN,Secreted in other tissues,No annotated function,c("P31947", "Q9Y3B8")
1974,ENSG00000175806,MSRA,Intracellular and membrane,Enzyme,Q9UJ68
1975,ENSG00000175868,CALCB,Secreted to blood,Hormone,P10092
1976,ENSG00000175874,CREG2,Secreted in brain,No annotated function,Q8IUH2
1977,ENSG00000175894,TSPEAR,Secreted in other tissues,Other,c("Q8WU66", "P59090")
1978,ENSG00000175899,A2M,Secreted to blood,Enzyme inhibitor,P01023
1979,ENSG00000176208,ATAD5,Intracellular and membrane,Other,Q96QE3
1980,ENSG00000176358,TAC4,Secreted to blood,Other,Q86UU9
1981,ENSG00000176393,RNPEP,Secreted - unknown location,Enzyme,Q9H4A4
1982,ENSG00000176473,WDR25,Secreted to blood,No annotated function,Q64LD2
1983,ENSG00000176571,CNBD1,Secreted in male reproductive system,No annotated function,Q8NA66
1984,ENSG00000176624,MEX3C,Intracellular and membrane,Enzyme,Q5U5Q3
1985,ENSG00000176697,BDNF,Secreted to blood,Growth factor,P23560
1986,ENSG00000176782,DEFB104A,Secreted in male reproductive system,Defense,Q8WTQ1
1987,ENSG00000176797,DEFB103A,Secreted in other tissues,Defense,P81534
1988,ENSG00000176845,METRNL,Secreted to blood,Hormone,Q641Q3
1989,ENSG00000176919,C8G,Secreted to blood,Complement pathway,P07360
1990,ENSG00000176945,MUC20,Secreted to extracellular matrix,No annotated function,Q8N307
1991,ENSG00000176956,LY6H,Intracellular and membrane,No annotated function,O94772
1992,ENSG00000176971,FIBIN,Intracellular and membrane,No annotated function,Q8TAL6
1993,ENSG00000176978,DPP7,Secreted - unknown location,Enzyme,Q9UHL4
1994,ENSG00000177023,DEFB104B,Secreted in male reproductive system,Defense,Q8WTQ1
1995,ENSG00000177030,DEAF1,Intracellular and membrane,Developmental protein,O75398
1996,ENSG00000177047,IFNW1,Secreted to blood,Interferon,P05000
1997,ENSG00000177191,B3GNT8,Intracellular and membrane,Enzyme,c("Q7Z7M8", "Q67FW5")
1998,ENSG00000177225,GATD1,Secreted to blood,No annotated function,Q8WUU5
1999,ENSG00000177243,DEFB103B,Secreted in other tissues,Defense,P81534
2000,ENSG00000177257,DEFB4B,Secreted in other tissues,Defense,O15263
